GSM2445681	GSM2445682	GSM2445683	GSM2445684	GSM2445685	GSM2445686	GSM2445687	GSM2445688	GSM2445689	GSM2445690	GSM2445691	GSM2445692	GSM2445693	GSM2445694	GSM2445695	GSM2445696	GSM2445697	GSM2445698	GSM2445699	GSM2445700	GSM2445701	GSM2445702	GSM2445703	GSM2445704	GSM2445705	GSM2445706	GSM2445707	GSM2445708	GSM2445709	GSM2445710	GSM2445711	GSM2445712	GSM2445713	GSM2445714	GSM2445715
CDKN1A	497.971252168091	1309.69535196422	549.390717085018	767.378808939743	572.068254899482	1773.66894854267	342.895835618687	359.454872631288	564.444096051026	371.837133419234	418.743162127474	714.200347513433	1044.71801904643	1382.02239867884	404.207250464159	721.303640327112	463.928681135358	852.532947633524	1037.77404487317	1413.60715551869	449.944711608578	429.972974496834	1137.86495030561	1020.50444559265	635.422659831812	439.114844827266	930.285274006181	324.102003507037	936.0078388061	559.55759999333	2100.49332169077	1489.93234322185	743.066729546964	1990.34791959612	1255.45860975367
CEACAM1	33.1041709362097	330.101653766446	275.332702761865	186.425360363892	94.1378140973831	52.8170116255782	124.413533277577	97.3523613376404	221.223046290892	219.16228393584	91.8432957826059	283.240745029047	192.755481149941	236.895181644542	446.755382091965	465.557427061389	160.803965174407	41.1454125305755	375.211133753945	66.0354886584343	142.923614275666	27.4450834785213	48.6645196475959	260.733278681638	704.001159375212	108.499239048229	33.9349345234959	22.0352636945294	470.454201703589	765.61690665754	316.776300804669	153.353278515266	896.429370132556	77.1900063054673	188.650923370393
CEACAM6	3692.1715754811	21598.7751687125	2536.62999303755	13198.0484190642	2486.20380821294	552.736168174656	4254.33594280884	59.9091454385479	20046.7119300658	10972.8891822259	13360.8645373238	2897.45795632585	11370.9045092218	34214.8915400983	6030.13395495084	549.978507168521	1471.87997242015	125.08205409295	16886.5682979014	4807.15972521992	8654.81886447088	32.0192640582749	219.432743138251	12422.6791165412	1204.40989823096	2746.25904119243	227.013010260628	10.0994958599927	1936.70313034644	6919.86231991751	1662.33544768057	1047.91406985432	2274.71426262113	1142.70065409215	13194.9364148926
CEACAM8	41.5562996858803	17.5275214389263	15.2962612645481	214.172390743634	9.65516042024442	20.8811441310426	21.2413349498301	89.8637181578219	21.1463206013353	27.0874732954409	193.026587746494	27.1043775147413	15.0199076220733	20.8788973652817	31.9110987208547	117.941214855552	19.0993215341249	21.3956145158993	54.7828928070498	7.83471899337356	9.70468985822423	50.3159863772891	18.5809984109003	8.41075092521412	16.0730858304843	18.4243990836615	21.0630628076871	13.7720398090809	15.681806723453	17.7637333331216	34.0460510210625	19.5450256931221	23.7464733809948	15.8708424179466	14.6138039230586
CEBPB	2985.01013675866	1760.54215342105	3455.68035734915	3348.71972895513	5811.19967793461	5259.59171583084	1759.9963244145	2396.36581754192	3632.2872232909	2757.99728099035	2599.63227045681	3678.0640287504	3323.57178103989	7687.4494029939	2587.99010626131	4671.71359475202	3837.11530692033	2357.63213800198	2821.83579930653	4314.69167420787	2085.62607498564	2099.54888610688	2738.48524198744	6183.77098579353	2113.075017181	2117.7823168942	4121.33928937078	2651.57673124171	3578.39227170793	1273.65967998482	8256.9075041516	3884.94972238673	6834.03715177214	4147.33968458067	2950.65986482848
CFB	321.885236549954	648.518293240274	4424.44357077053	373.717815427151	3980.33988324576	211.268046502313	734.343293979842	359.454872631288	450.579292813067	349.674655268419	1334.84112090821	498.72054627124	109.3115499162	1563.50819885398	2410.35165671522	279.334456236833	3540.76776956826	422.151932563705	782.46509160258	631.254501751813	232.030312064816	224.134848407924	384.007300491939	440.162631752872	1013.67594637588	1182.23227453495	307.754751023429	123.030222294456	801.732368736533	222.934853330676	528.453922370405	342.789681387065	305.735844780309	161.594031891819	1412.22487001921
CFD	377.528417485286	368.077950217453	290.628964026413	1056.9884385283	213.620424297908	491.321038377472	339.861359197282	4755.28841918474	172.423844903195	179.762322778835	323.008201269334	340.159937810003	98.463838855814	278.652976375105	390.379107685122	672.885667912727	107.818750595867	170.342007876583	136.440412274162	951.358734909647	183.506862773695	141.79959797236	396.394632765872	114.94692931126	197.163186187274	362.34651531201	329.987983987098	203.826189174397	168.57942227712	206.947493330866	146.546045699356	184.926012327232	200.855587347581	160.872629963731	304.232827125494
CFI	567.701314352874	932.853641027302	3676.20145724639	1401.22503417698	1012.58494907313	397.970041085752	576.550520066818	831.239392959853	671.802339103959	1263.26125459647	2384.81235828733	1574.76433360647	471.458211470635	549.275607609717	4469.68122750104	770.96309921366	3473.61209062569	511.026023629748	672.89930598848	1776.24272035484	404.95024044772	123.502875653346	496.378100405478	913.033739326021	384.682520876257	1355.21691037599	611.998991578909	185.463469428956	676.27791494891	1145.76079998634	293.092091398712	171.394840693532	131.595039986346	393.88545273631	975.139279956822
CFP	49.3040843730783	40.8975500241615	38.2406531613702	91.9120381328957	24.137901050611	85.9811817160576	87.9998162207249	82.3750749780034	27.6528807863615	27.0874732954409	28.0199885438459	44.7222228993232	15.8543469344107	20.8788973652817	37.2296151743305	55.8668912473667	44.3597145308708	21.3956145158993	19.6391502515839	45.8890683897594	81.1664969960572	114.354514493839	36.2771873736624	15.8869739698489	33.2177107163342	73.697596334646	43.2962957713569	22.0352636945294	58.8067752129487	91.4832266655762	20.723683230212	37.5865878713887	37.5985828532418	13.7066366336811	22.5849696992724
CHIT1	323.293924674899	187.933979872932	50.9875375484936	8876.44843741937	251.034170926355	214.952954290144	48.5516227424689	82.3750749780034	1675.43924764426	150.212351911081	61.4883081934395	50.1430984022714	18.357664871423	257.774079009824	82.9688566742222	70.7647289133311	45.591928823395	307.767685728705	146.776807143417	52.6045418126511	44.1122266282919	182.967223190142	143.339130598373	75.696758326927	388.96867709772	27.6365986254923	23.4034031196524	33.0528955417941	1407.4421534299	49.7384533327404	63.6513127785082	61.6420041090774	59.3661834524871	617.520050443739	268.362581132531
CHUK	727.587416534142	736.155900434906	1497.758915487	527.1935772151	632.413007526009	514.658787700402	515.860991638732	307.034370372558	785.667142341918	667.336842096771	449.098149716641	542.087550294826	1109.80428540875	608.700161649365	611.629392149715	546.25404775203	629.661503479861	1019.58332250766	536.458893714318	413.001615507835	718.147049508593	663.256184064265	734.39184195463	916.771850848339	448.974864198194	585.486459769688	631.891884230614	1432.29214014441	548.863235320854	468.074373327754	950.328902414006	902.078108913328	739.108983983465	401.099472017195	458.342032132294
CKLF	1278.38447338767	1483.02306397138	908.852856801898	2604.75247689829	1086.2055472775	580.987127881361	710.067482608608	449.31859078911	1964.98117587792	960.374053201995	1228.20949783858	1059.78116082639	2076.91944840781	852.019619406301	1019.02775248596	1548.13363078814	990.084184043187	1584.92129067777	971.62111770994	1250.19730222832	1233.37785652704	1015.46808870529	774.208267120844	1999.8896644398	474.691801526969	712.410097901578	829.650640591676	1649.89036912789	512.599057272869	1572.09039998126	874.835484932519	374.362415199031	1218.98563355774	711.302301095241	836.97240650245
CLEC4A	179.6077359305	197.671491783447	165.709497032604	375.452004825885	225.689374823213	190.38690237127	148.689344648811	149.77286359637	323.701369205055	201.92480092965	412.51649800662	157.2053895855	190.252163212929	213.607180737112	184.020669290262	429.554319368642	194.07375107256	167.873283124748	243.938918914411	232.803078660243	177.331151045734	224.134848407924	138.915083357683	118.685040833577	206.807037685564	203.691967647147	175.525523397393	89.9773267526618	209.744164926184	404.124933328516	91.7763114480816	127.794398762721	80.1443476608576	165.92244346035	217.878531216511
CLEC4C	27.4694184364294	23.3700285852351	38.2406531613702	70.2346706487222	43.4482218910999	58.9585246052966	36.4137170568517	37.4432158990925	42.2926412026705	64.024936880133	39.6949837704483	60.9848494081679	25.0331793701222	49.7881398710563	31.9110987208547	24.8297294432741	33.8858930444152	38.676687778741	26.8746266600622	29.1003848325304	88.2244532565839	224.134848407924	30.0835212366957	22.4286691339043	47.1477184360872	27.6365986254923	71.3803795149397	21.1171277072574	43.1249684894957	226.4875999973	42.9276295482962	39.0900513862442	36.6091464623671	20.9206559145659	30.5561354754863
CLEC5A	195.103305304896	275.571587067564	73.9319294453157	378.053288923986	362.068515759166	294.792623026483	30.3447642140431	74.8864317981849	418.046491887936	88.6499126032611	452.989814792175	105.707072307491	701.763461675759	137.318901902429	85.0962632556125	271.885537403851	528.003824346615	139.894402603957	280.116300956802	247.353271076508	38.8187594328969	256.154112466199	51.3189479920103	98.1254274608313	43.9331012699904	41.9666868016734	353.391387106751	206.580597136213	48.0255330905747	188.295573331089	20.723683230212	54.1246865347997	57.3873106707375	191.892912871536	155.437732636169
CLEC6A	14.7912253119235	15.5800190568234	31.8672109678085	19.0760833860727	49.4826971537526	13.5113285553805	33.3792406354474	74.8864317981849	21.1463206013353	36.9374635846921	18.6799923625639	24.3939397632672	15.0199076220733	15.2576557669366	25.5288789766837	8.69040530514593	19.0993215341249	32.0934217738489	14.4709528169566	16.7886835572291	24.7028469118435	41.167625217782	17.6961889627622	20.5596133727456	35.3607888270654	13.3065104493111	14.0420418717914	7.34508789817648	21.5624842447478	22.204666666402	25.1644724938288	18.0415621782666	21.7676005992453	14.4280385617696	29.2276078461173
CLEC7A	534.597143416664	186.960228681881	184.829823613289	600.029531961923	423.620163438224	208.811441310426	163.861726755833	74.8864317981849	203.33000578207	76.337424741697	536.271447408606	143.653200828129	349.630071869374	246.531595813133	190.402889034433	353.823644566656	268.006608624011	202.435429650431	489.945116802672	293.242339466268	151.746059601324	484.863141453877	87.5961353656727	138.310126325743	152.158545861918	223.139944457678	149.781779965775	86.3047828035736	130.355018388703	278.890613330009	72.5328913057419	81.1870298021995	55.408437888988	362.143767900417	205.92178255219
CLU	22.5390099991215	16.5537702478749	39.5153416000825	19.0760833860727	22.9310059980805	17.1962363432115	54.6205755852775	52.4205022587294	29.2795208326181	19.6999805785025	21.7933244229912	36.5909096449008	25.8676186824596	24.8940699355281	32.9748020115498	11.1733782494733	33.2697858981531	29.6246970220144	31.0091846077641	21.2656658391568	25.5850914444093	32.0192640582749	15.0417606183478	14.0179182086902	22.502320162678	95.1927285989178	30.4244240555481	25.7078076436177	58.8067752129487	23.9810399997141	31.0855248453179	49.614295990233	19.7887278174957	23.0848616988314	15.9423315524276
CMA1	19.0172896867588	8.76376071946317	28.0431456516715	31.2154091772099	51.8964872588138	20.8811441310426	39.448193478256	209.682009034918	11.3864803237959	22.1624781508153	27.241655528739	44.7222228993232	40.8875263045329	24.0910354214788	32.9748020115498	28.5541888597652	14.7865715102903	26.3330640195683	23.7737081992858	77.2279443632537	29.9963141072385	41.167625217782	20.3506173071765	13.0833903281108	26.7884763841405	26.6130208986222	22.2332329636697	14.690175796353	16.6619196436688	25.7574133330263	29.6052617574457	21.0484892079777	26.7147825536192	20.1992539864774	17.2708591817966
CMKLR1	519.80591810474	246.35905133602	303.375848413537	554.940607594842	592.585470792501	330.41339830885	494.619656688902	771.330247521305	359.4874502227	196.999805785025	400.06316976491	170.75757834287	449.762789349862	313.986494993274	287.199888487692	563.634858362322	448.526002478805	366.194171522122	239.804360966709	603.273362489764	411.125952175681	773.036517978351	279.599785611642	163.542379101386	345.035575827729	395.101002571852	354.561557262733	127.620902230816	302.854892346686	363.268346662336	56.2499973391468	118.773617673588	141.489403895094	471.796860969866	553.996021446859
COL3A1	82871.0093583326	55984.8509783128	64652.1976114898	21658.2914007874	44997.8751385491	5887.25434235806	15172.3821070215	29954.572719274	69590.9144589481	52256.6609820501	242512.222513971	111682.232330616	180908.111793374	56610.7211024191	13275.0170678755	71229.0448539203	13633.2189324876	22718.028074632	19836.5753935867	90064.571811111	5628.72011777005	11947.7596743163	49173.2850802753	53574.6143378528	17108.1925579675	23767.4748179233	131784.562966762	37915.343730387	11521.2273771369	16899.5277064652	39561.5112864746	27316.4286014104	32988.7987081562	28949.1379722626	86032.7922226756
COLEC12	166.929542805994	201.566496547653	360.736828155592	286.14125079109	195.51699850995	144.939706321354	45.5171463210646	411.875374890017	372.500570592752	91.1124101755739	511.364790925187	321.186873549684	287.881562756405	129.288556761936	241.4606469878	219.743105572976	193.457643926298	55.9577610415827	235.669803019007	365.993301547594	60.8748727470429	36.5934446380284	95.5594203989156	40.1846988649119	143.586233418993	244.63507672195	50.3173167072526	28.4622156054338	80.3692594576965	65.7258133325499	44.4078926361685	73.6697122279218	88.0598387878559	172.415060813147	256.405832468211
CR1	293.711474051052	204.487750120807	274.058014323153	1237.34413599662	317.413398815535	637.48904729477	63.7240048494904	419.364018069836	322.074729158799	243.787259658968	942.561281294371	199.217174733349	174.397816278518	441.668982727112	348.894679348011	983.257285953653	340.707251882939	195.852163645539	107.498506640249	251.830253358436	1232.49561199448	530.604947251412	320.301020225995	143.917293609219	231.452435958974	1347.02828856103	121.697696222192	54.1700232490515	97.0311791013653	435.211466661479	29.6052617574457	58.6350770793663	106.859130214477	569.907523189899	915.355536635219
CR2	143.6861887444	26.2912821583895	43.3394069162195	421.408023892333	27.7585862082027	23.3377493229299	54.6205755852775	82.3750749780034	53.6791215264665	66.4874344524458	92.6216287977127	65.0505060353791	65.0862663623177	248.137664841232	37.2296151743305	27.3127023876015	22.7959644116975	25.5101557689568	23.7737081992858	33.5773671144581	916.652069335907	36.5934446380284	21.2354267553146	26.1667806562217	31.0746326056029	14.3300881761812	42.1261256153742	33.0528955417941	28.4232746862585	168.755466664655	38.4868402846794	49.614295990233	19.7887278174957	27.4132732673622	35.8702459929621
CREB1	960.725301212555	1121.76137209129	827.272796724308	798.594218116953	976.378097497217	402.883251469527	1116.68732307678	576.625524846024	1093.10211108441	642.711866373643	917.654624810952	688.451188874429	1310.06972036973	541.245262469224	829.688566742221	852.901206376465	670.324575133159	881.334736404927	519.920661923511	728.628866383741	1210.43949868033	727.294712180815	720.23489078442	1209.27907746967	762.935807420321	896.654088738193	734.866857957084	1868.40673409864	1124.18951948754	762.064159990916	1184.21047029783	975.74782114125	1011.20399147403	546.101259562979	1080.09296267697
CREB5	376.824073422813	618.332006317679	198.851396439125	150.874477689848	136.379140935952	409.024764449245	221.516778762514	419.364018069836	365.994010407726	137.899864049517	177.459927444357	248.005054259883	135.17916859866	240.107319700739	115.943658685772	157.66878196479	199.002608242657	95.4573570709352	288.385416852206	318.984987587352	95.2824095171106	114.354514493839	1276.78003366329	48.595449790126	129.65622569924	273.295253074312	282.011007591811	180.872789492596	434.190023655604	195.401066664337	115.460520854038	503.660277476608	133.573912768096	1021.50513017329	197.950616775976
CREBBP	65.5039978099469	74.9788417109627	75.206617884028	53.7598713607503	47.0689070486915	35.6207752823667	94.0687690635335	104.841004517459	58.5590416652361	100.962400464825	68.493305329401	89.4444457986463	74.2650987980292	80.3034514049294	118.071065267162	76.9721612741496	51.1368931397539	73.2388343044244	47.5474163985716	87.3011544975911	54.699161019082	91.4836115950711	70.7847558510486	57.0062007153401	49.2907965468185	67.5561299734255	67.8698690469919	123.948358281728	100.951630782229	110.135146665354	100.657889975315	97.7251284656106	113.7851849506	59.1549581032553	41.184356510438
CRP	11.9738490620333	9.73751191051463	20.3950150193974	6.93675759493553	8.44826536771387	14.7396311513242	18.2068585284258	67.3977886183664	11.3864803237959	17.2374830061897	7.7833301510683	14.9074076331077	9.17883243571148	10.4394486826408	10.6370329069516	9.93189177730963	8931.70529936159	8.2290825061151	16.5382317908075	10.0732101343374	5.29346719539503	219.560667828171	5.30885668882865	9.34527880579346	16.0730858304843	12.282932722441	11.7017015598262	254.32366847436	23.5227100851795	7.99367999990471	25.1644724938288	9.02078108913328	14.8415458631218	10.8210289213272	10.6282210349517
CSF1	251.4508303027	331.075404957497	356.912762839455	393.660993512591	459.82701501414	579.758825285417	206.344396655493	404.386731710199	372.500570592752	167.449834917271	577.523097209267	287.306401656258	594.120790384234	227.25876747595	328.684316824803	291.74932095847	546.487038734478	269.913906200575	376.244773240871	605.511853630728	573.458946167795	155.522139711621	241.552979341703	320.543063038716	178.947022246058	380.770914395671	351.051046794785	212.089413059846	255.809472176327	357.9392266624	248.684198762544	115.766690643877	220.644315165077	244.555253621995	361.359515188359
CSF1R	132.416683744839	140.220171511411	56.0862913033429	124.861636708839	113.448134937872	160.907640068622	60.6895284280861	104.841004517459	76.4520821740583	115.737385898702	132.316612568161	58.2744116566938	92.6227636694522	73.8791752925351	80.8414500928318	135.322025465844	190.993215341249	86.4053663142085	81.657519467112	183.556273559038	103.222610310203	146.373778552114	81.4024692287059	52.3335613124434	109.296983647293	133.065104493111	79.571570606818	38.5617114654265	65.6675656544593	254.909573330295	41.4473664604239	40.5935149010998	130.605603595472	184.678893590651	99.6395722026726
CSF2	64.0953096850019	68.1625833736024	10.1975075096987	48.5573031645487	14.4827406303666	61.415129797184	12.1379056856172	59.9091454385479	42.2926412026705	17.2374830061897	43.5866488459825	10.8417510058965	25.0331793701222	11.2424831966901	38.2933184650256	69.5232424411674	25.2603929967459	15.6352567616187	109.5657856141	14.5501924162652	17.6448906513168	18.2967223190142	17.6961889627622	14.0179182086902	16.0730858304843	9.21219954183075	157.972971057653	22.0352636945294	21.5624842447478	99.4769066654809	25.1644724938288	15.0346351485555	20.7781642083705	36.070096404424	14.6138039230586
CSF2RB	633.20531216282	606.646992025062	419.37249633636	991.95633607578	632.413007526009	953.162814452296	1131.85970518381	651.511956644209	657.16257868765	1039.17397551601	797.7913404845	456.708761123391	351.298950494048	1008.61134964591	627.584941510142	571.083777195304	552.032003050837	564.515059919496	440.33042143025	903.231175378924	1202.49929788724	1193.86113131568	610.518519215294	382.221903156953	765.078885531052	1454.50394988239	702.102093589571	181.790925479868	1048.72082463092	1238.13221331857	367.105245792326	308.210020545387	378.954137705043	415.527510578964	664.263814684484
CSF3	12.6781931245059	17.5275214389263	17.8456381419727	17.3418939873388	10.862055472775	120.373654402481	15.1723821070215	67.3977886183664	17.8930405088222	19.6999805785025	15.5666603021366	28.4595963904784	19.1921041837604	16.8637247950352	18.0829559418176	17.3808106102919	16.6348929490766	16.4581650122302	23.7737081992858	21.2656658391568	22.9383578467118	32.0192640582749	17.6961889627622	18.6905576115869	15.0015467751187	20.4715545374017	29.2542538995655	24.7896716563456	16.6619196436688	13.3227999998412	23.6842094059565	16.538098663411	69.260547361235	25.9704694111853	11.9567486643207
CSF3R	244.407389677974	296.994113270696	5664.71542163764	254.058746914514	342.758194918677	1372.01399966909	339.861359197282	322.011656732195	577.457216421079	376.76212856386	391.501506598735	1157.35691987945	374.663251239496	705.86733784933	589.291623045116	849.176746959973	219.950251215568	213.956145158993	216.030652767423	371.589529400003	128.807701754613	1193.86113131568	198.197316382936	528.94278040791	221.808584460683	565.014905232286	253.926923848228	56.0062952235956	121.534002106761	857.988319989773	37.0065771968071	52.6212230199441	136.54222194072	192.614314799624	563.295714852442
CT45A1	32.3998268737372	18.5012726299778	17.8456381419727	19.9431780854396	426.033953543285	28.2509597067046	36.4137170568517	52.4205022587294	26.0262407401049	32.0124684400665	31.91165361938	62.340068283905	35.0464511181711	31.3183460479225	38.2933184650256	27.3127023876015	22.7959644116975	2302.497285211	32.0428240946895	26.8618936915665	3049.91934908011	3741.67971423841	46.0100913031816	21.494141253325	18.2161639412155	22.5187099911418	31.5945942115307	32.1347595545221	39.2045168086324	22.204666666402	20.723683230212	6161.19348387803	3163.22814162669	1088.59550948552	23.9134973286414
CTAG1B	27.4694184364294	35.0550428778527	30.5925225290961	19.0760833860727	32.5861664183249	19.6528415350989	51.5860991638732	149.77286359637	37.4127210639009	64.024936880133	42.8083158308756	596.296305324309	38.3842083675207	50.5911743851056	37.2296151743305	33.52013474842	23.4120715579596	4558.08880013715	42.3792189639442	29.1003848325304	31.7608031723702	45.7418057975355	18.5809984109003	33.6430037008565	32.1461716609686	25.5894431717521	45.6366360833221	35.8073035036103	29.4033876064743	35.5274666662432	57.730260427019	54.1246865347997	35.6197100714923	39.6771060448664	34.5417183635932
CTAGE1	6.33909656225293	16.5537702478749	8.92281907098637	10.4051363924033	7.24137031518331	14.7396311513242	15.1723821070215	44.931859078911	3.25328009251312	12.312487861564	11.6749952266024	24.3939397632672	10.8477110603863	9.63641416859153	26.5925822673789	11.1733782494733	6.77717860888305	12.3436237591726	15.504592303882	10.0732101343374	11.4691789233559	18.2967223190142	6.19366613696675	4.67263940289673	12.8584686643874	8.18862181496067	15.212212027774	11.9357678345368	14.7016938032372	18.6519199997777	19.2434201423397	25.5588797525443	8.90492751787307	7.2140192808848	10.6282210349517
CTCFL	4.22606437483529	19.4750238210293	5.09875375484936	2.60128409810082	7.24137031518331	7.36981557566208	18.2068585284258	44.931859078911	11.3864803237959	22.1624781508153	7.00499713596147	13.5521887573707	11.6821503727237	4.81820708429577	17.0192526511225	19.8637835546193	9.85771434019352	168.69619137536	9.30275538232922	5.59622785240969	20.2916242490143	2181.88413654245	48.6645196475959	4.67263940289673	10.7153905536562	11.2593549955709	19.8928926517045	14.690175796353	12.7414679628055	8.88186666656079	23.6842094059565	177.408694752955	1094.31664830751	28.8560771235392	3.9855828881069
CTLA4	451.484544044903	151.905185804028	81.5800600775897	308.685712974631	294.482392817455	467.983289054542	109.241151170555	37.4432158990925	209.836565967096	243.787259658968	188.356589655853	269.688556271676	50.0663587402444	361.365531322183	246.779163441276	81.9381071628044	88.1033219154796	328.340391993992	370.042936319318	267.499691345183	513.466317953318	311.044279423242	184.040365212726	129.899375400529	499.337199800378	166.843169479824	81.9119109187833	79.8778308926692	304.815118187117	490.279039994156	161.348676578079	94.7182014358994	76.1866020973585	117.588514278422	176.694174706073
CTSG	28.8781065613745	37.9762964510071	25.4937687742468	75.4372388449239	39.8275367335082	63.8717349890714	81.9308633779163	299.54572719274	30.9061608788746	49.2499514462562	39.6949837704483	46.0774417750602	45.05972286622	53.8033124413027	56.3762744068433	47.1764859422207	20.3315358266491	81.4679168105395	28.9419056339131	130.951731746387	59.9926282144771	13.7225417392607	88.4809448138108	43.9228103872293	88.9377415953464	192.432612651576	33.9349345234959	22.0352636945294	29.4033876064743	55.955759999333	28.1249986695734	25.5588797525443	44.5246375893653	68.5331831684056	42.512884139807
CTSH	1589.70454900054	1002.96372678301	5100.02844328807	3133.68024351212	1531.54982166127	1570.99902021197	1708.41022525062	501.739093047839	1550.1879640825	669.799339669084	1944.27587173686	2644.03202656301	2198.74758800907	1428.59840049369	5041.95359789504	1188.10255386066	1414.58200781777	1838.37703186611	2223.35853637668	1860.18613814098	3029.62772483109	1879.98821827871	637.947612107576	6329.55733516391	1170.12064845926	1458.59826078987	615.509502046857	835.503748417574	761.547739007685	5888.67759992981	7769.90094824161	245.064552921454	611.471689560617	1840.29631855371	3054.28501991926
CTSL	780.413221219583	573.539451529312	1003.17980126661	1324.92070063269	2261.72132844226	1231.98750373151	713.101959030012	951.057683836949	1634.77324648784	896.349116321862	1422.01441860018	605.782837454468	1501.156322895	469.775190718837	716.936017928535	1947.89227482485	1680.12418785673	598.254298194568	597.443623442921	1146.1074641735	1223.67316666882	2712.48908379386	1210.41932505293	691.550631628716	722.217323316427	832.168691945378	1084.74773459589	1339.56040542993	650.794979023299	444.09333332804	125.822362469144	381.879732773309	439.309757548405	1125.38700781803	1891.82334422141
CTSS	3730.20615485461	2384.71666688503	2495.83996299876	11795.9562901879	10468.60768565	4233.95904821787	4697.36950033387	1228.13748149023	3466.36993857273	1827.1731986561	3866.75841905073	1301.01012070758	1486.97085458526	1445.46212528873	2157.19027352978	3679.76590349322	3063.28473121514	1644.99359297241	3825.49974111116	2559.71461969219	6056.60871606448	3910.92439568929	1183.87504160879	1896.15706969549	2811.71848127938	3842.51078667029	1514.20018184151	807.959668799412	2264.06084569852	2571.30039996935	584.703919709552	554.778036981697	666.880127449605	1818.65426071106	4366.8703177358
CTSW	108.468985620772	61.3463250362422	65.0091103743293	132.665489003142	104.999869570158	116.68874661465	130.482486120385	82.3750749780034	35.7860810176443	110.812390754076	32.6899866344868	92.1548835501204	24.1987400577848	50.5911743851056	106.370329069516	119.182701327716	124.453643544943	111.915522083165	66.15292716323	26.8618936915665	59.9926282144771	109.780333914085	26.5442834441432	58.8752564764988	57.8631089897434	36.848798167323	24.573573275635	34.8891675163383	29.4033876064743	104.806026665417	45.8881557240408	34.5796608416776	26.7147825536192	42.5627137572203	46.4984670279139
CX3CL1	2527.89084021397	1322.35411744789	549.390717085018	1287.63562855991	223.275584718152	531.855024043614	1684.13441387939	374.432158990925	2578.22447331665	125.587376187953	601.651420677579	1828.1902633693	2580.08635374726	234.486078102394	324.429503662023	341.408779845019	443.597145308708	179.393998633309	1679.66416625389	716.31716510844	388.187594328969	22.8709028987678	803.406978909402	2580.23147827957	1327.636889598	1739.05855795227	517.215208944317	1233.05663090638	1026.17822746595	1276.32423998479	2026.48016729716	693.096680348407	810.348404126449	726.451741585099	1287.34327285853
CX3CR1	34.5128590611548	106.138879824609	80.3053716388774	53.7598713607503	63.9654377841193	36.8490778783104	154.75829749162	112.329647697277	74.8254421278017	27.0874732954409	136.986610658802	85.3787891714351	48.3974801155696	39.3486911884154	141.472537662456	65.7987830246763	65.9234646500442	51.0203115379136	58.9174507547517	167.886835572291	143.805858808232	73.1868892760569	40.701234614353	31.7739479396978	25.7169373287749	148.418770396162	35.1051046794785	29.3803515927059	53.9062106118696	370.373839995585	26.6447355817011	34.5796608416776	55.408437888988	114.702906566068	89.0113511677208
CXCL1	71.8430943721999	730.313393288597	735.49522913702	223.710432436671	1900.85970773562	1679.08964865501	3465.37207324372	486.761806688202	3212.6140913567	307.812196539101	252.95822990972	157.2053895855	120.159260976587	891.368310594717	386.124294522342	95.5944583566052	1138.56600629235	192.560530643093	283.217219417578	605.511853630728	151.746059601324	150.947959131867	422.054106761877	8568.68613703203	1222.62606217217	1946.8448365069	4888.97091169538	129.45717420536	425.369007373662	57.7321333326452	260.526303465522	109.752836584455	2312.31284547437	526.62340750459	2261.15402518598
CXCL10	300.050570613305	101.270123869352	42.0647184775072	249.723273417679	3061.89274827001	343.92472686423	958.894549163761	82.3750749780034	575.830576374822	125.587376187953	193.026587746494	86.7340080471722	92.6227636694522	152.576557669366	73.3955270579658	135.322025465844	259.997215722604	575.212867177445	285.284498391429	238.399306512653	462.2961350645	3590.73175510654	110.601181017263	287.834587218439	1030.82057126173	122.82932722441	215.311308700802	340.628451277934	154.857841394098	97.7005333321687	34.0460510210625	51.1177595050886	86.0809660061063	173.857864669324	1017.65216409663
CXCL11	207.077154366929	55.5038178899334	48.4381606710689	110.988121518968	1495.34297008535	280.052991875159	855.722350836014	52.4205022587294	217.969766198379	83.7249174586355	112.079954175383	119.259261064862	75.0995381103666	151.773523155317	80.8414500928318	80.6966206906407	90.567750500528	227.122677168777	544.728009609722	89.539645638555	191.447063566787	1500.33123015917	47.7797101994578	104.667122624887	841.158158462011	134.088682219981	184.886884645254	68.8601990454045	145.05671219194	79.9367999990471	47.3684188119131	51.1177595050886	52.4401287163636	51.2195368942821	338.774545489087
CXCL12	624.75318341315	560.880686045643	618.223892775485	1354.40192041116	1683.61859828012	374.632291762822	1086.34255886274	4193.64018069836	406.66001156414	736.28677412153	2603.52393553234	971.691933903476	3782.51340282547	330.04718527426	309.53765759229	1135.96012202979	503.975645642394	341.506924003777	483.743279881119	4523.99059588799	1555.39711091357	77.7610698558104	737.046270299044	500.90694399053	480.049496803797	2179.19698050641	638.91290516651	224.943316881655	440.070701176899	870.422933322958	233.881567883821	84.1939568319106	271.105571099691	647.097529495366	919.341119523326
CXCL13	648.700881537216	42.8450524062644	266.409883690879	698.011232990387	1052.41248580664	718.557018627053	106.206674749151	59.9091454385479	307.43496874249	507.274499896438	172.011596338609	188.375423727452	48.3974801155696	688.200578540245	77.6503402207464	37.2445941649111	62.2268217724716	499.505308121187	257.376232244442	107.447574766266	4295.64862906307	558.050030729934	210.58464865687	465.394884528514	1526.94315389601	58.3439304315948	95.9539527905747	57.8425671981397	136.235695909998	332.181813329374	65.1315758663805	84.1939568319106	48.4823831528645	38.9557041167779	559.310131964335
