	GSM2445681	GSM2445682	GSM2445683	GSM2445684	GSM2445685	GSM2445686	GSM2445687	GSM2445688	GSM2445689	GSM2445690	GSM2445691	GSM2445692	GSM2445693	GSM2445694	GSM2445695	GSM2445696	GSM2445697	GSM2445698	GSM2445699	GSM2445700	GSM2445701	GSM2445702	GSM2445703	GSM2445704	GSM2445705	GSM2445706	GSM2445707	GSM2445708	GSM2445709	GSM2445710	GSM2445711	GSM2445712	GSM2445713	GSM2445714	GSM2445715
CD79B	8.25668209911597	7.06538817913018	6.70624743044505	9.13372220228205	6.66507389292641	6.79963599481323	7.32284208500998	7.87114271427875	6.84470720582724	9.50443534887465	8.08233502200433	8.61694571251844	5.22881978467506	8.26689419166131	7.13388694619441	6.20142097616686	6.06156676477398	7.56173870154079	7.49548629204498	6.28736630959961	11.0556472081141	8.06071284552596	7.04603171237069	6.28210774099369	8.22541111215332	7.23161222482507	6.0792560212118	5.89466174507569	7.65052696549278	9.6832485247399	7.74683676160951	6.71728214493618	5.99588640380019	5.49473947597036	7.68179959830412
CD80	7.17347553942979	7.03247869713319	6.18202874523015	7.47573821098971	7.44212990487848	7.47270907311169	6.33207192018512	5.62219430457544	7.18080704334933	6.16564081583362	7.90471728251587	5.91254428549956	7.58192539759313	7.07039887444815	6.27707856831757	6.8045111600741	7.39333572772799	6.89928015727784	8.44377883531944	6.41895717349254	7.66673512209511	7.31903667117717	6.17739054723141	6.09218141041604	7.41148655016332	5.66624377798729	7.43770766354745	6.8062128065611	7.02850479034355	8.59610966069462	4.6401633958072	6.16992629472755	5.6855365482863	6.63490539212074	6.65091553997093
CD81	13.2658439488006	13.0820190169012	14.2510654475924	13.7351815150224	13.1236496722373	12.7742276101415	13.7145425391844	13.5265778399548	13.4322357110323	13.0202200985281	13.4743863336785	13.5779991188897	13.7374740137889	13.1006521441738	13.9205381246612	13.3053111438899	13.2517850590617	13.2777646362926	13.9224154602584	13.5711317593276	13.1842095151448	12.5444362248754	13.5604134832453	13.6847935403753	13.1842715361737	13.7798153487164	13.5360372661155	14.1423586987471	13.000503809	13.2477267581506	13.5052667738121	13.7069870444586	13.3235155730682	13.8545124212448	13.7329471426557
CD83	9.75435772498252	9.89408484630575	8.00481798207359	10.3781624170843	9.04072539432943	10.5860752411741	7.74930242244461	7.26441792957979	9.29739329129568	9.71862481145361	9.52143143222434	8.35762853627961	8.48565950254089	9.22697708404597	9.32062923450801	8.45051999413449	8.40899638994202	9.84763594472035	9.19742005331357	10.1994959856219	10.8511411650734	8.70155859439161	8.86039332038274	8.61367800524937	9.98744525700751	7.20144842985068	8.94998041254086	10.497394081058	8.97095667761194	10.576200386049	8.68542102769147	8.52344644015435	7.51744995777033	9.34814665251666	8.59035673238931
CD84	9.23666304557865	8.4978055408815	8.54497868697759	10.288750309469	9.69352365153005	9.02358363267049	8.65023060747207	7.9669494667825	9.1089196595754	8.48119168133069	9.36879631264731	8.24055424698662	8.57805152783212	8.89757300897926	8.20746078749903	9.33921931504171	9.12758138305979	8.8278250008168	8.91598904794945	9.32480635967195	9.60976141505719	9.49110798113222	8.54746451729071	8.43313896592306	9.06137601728212	8.74872684461775	7.45927510536141	7.86341526061754	8.42505708132105	9.30618619699208	6.0688347250051	7.08132160579959	7.25116702863366	8.9216296129581	9.66208475950607
CD86	7.34450073741247	7.10813132279836	6.95771236052216	7.86607133557648	8.13629565989051	7.49364972953268	7.29500925472689	6.82728483972641	7.36800047881835	6.56270733447617	8.10307513067834	6.28037874251189	7.92277882574507	6.13906814594488	6.49394373194955	7.80609429926409	7.92246548660467	6.72486052754806	6.13005931212612	7.73045246594826	7.8500394615427	8.53005657674166	6.47190019409354	7.54885499086708	7.53025805477359	7.01747360213971	7.46993911130541	6.6842444843537	6.61349550271403	7.56418148473817	5.56797867219392	5.97589940556831	6.82306750659104	7.27108673729689	7.79089571253259
CD8A	8.0266129640439	8.24838582364681	6.30805295583532	7.47573821098971	7.96478240336874	9.00547234192957	8.59423394173871	6.19708927169798	6.46164719931225	8.59870276624111	6.61993817534207	8.14777156926736	4.33453988089666	6.98309593961717	7.07901676296966	6.41017542970274	5.05475646512382	7.96868622883528	7.86094348465046	6.2167778039517	6.85108492120425	8.06071284552596	6.72952927283408	6.79986044178247	9.17512144621809	6.83303537055483	5.12819963029738	5.68451828304228	6.40359010782697	6.44906692111923	5.61012798265023	5.97589940556831	5.46793692528033	5.98156150238267	6.53022608496083
CD8B	6.89220524991644	6.97590428449874	7.33465438206546	6.16282637193175	6.41157179882655	7.24466544582052	6.79643680900682	6.72137348172313	5.3656612085706	7.18063093280039	5.97808264630582	7.79254343129282	5.11954678737998	6.03872683255834	6.68242942531364	6.36632592835563	5.50197257361258	8.69773693717634	7.41699697600909	6.65082129091254	5.78728003593786	7.13970174528956	5.83155769576221	6.09218141041604	8.71778930742777	6.20136024466644	5.76972037101173	5.68451828304228	6.35048366580249	6.44906692111923	4.37273881143533	5.4860418675377	6.96057310869508	5.84998490117052	6.06367903684395
CD9	12.1532990619788	12.2299651536834	13.2037885225297	12.6018530902114	12.8978508184759	12.6149199881333	13.140265513853	11.1823796732485	12.7483732215312	13.303777426128	12.0284268912647	12.2471766724454	13.9826748927441	11.9961531069099	12.3692152648614	13.38421281704	13.6916801872381	12.11647971294	13.5870816931914	12.459941102503	11.9902827908541	10.3932876431329	15.1326884352619	13.994256695684	15.2674661971371	13.5113480717536	13.1368643269954	15.0667861747087	14.0180814078336	12.3836776377682	15.5339381248495	15.6963980515518	15.6485984417789	14.9289891691359	15.4825843896891
CD96	8.57954493226701	8.08145548249253	7.24924497363957	8.37873701104469	8.01124367822877	8.07586776679322	8.81607828644936	6.92594994812742	7.45321252460162	7.63038933460336	7.58315434500969	8.16816204973944	5.82395509570051	7.79442319422167	7.51079017091678	6.49406792235237	6.1996878155035	7.72875370474263	9.08627766475649	7.15737644903975	8.87088240546895	8.70155859439161	6.95926982049037	7.1413671315906	8.67115700383528	7.24152828518259	6.0511253034183	6.8062128065611	7.11596265301026	8.75447538551901	6.12805404796575	6.13934692787402	6.76962738491566	6.24367958714442	7.96396510874986
CD97	10.8912314272978	10.8083714103188	9.16738162368748	11.5755916041413	11.1984549690506	12.0772254231476	10.8282478176743	10.1374157476231	10.1718389958006	9.74009985279191	10.4040654225585	10.4377873318941	10.0116281053444	9.88642634135334	10.7055231962565	10.5623290325689	10.700922303818	10.1523629134185	12.2153188706278	10.6096340084713	10.8704957895306	11.387720249493	9.39865378832902	10.1047418699321	10.0417748684619	10.5275141281387	10.0245971645305	9.713751512614	9.91107467811221	10.7410223275757	9.47706634389163	8.71188151914848	9.23155090755671	10.1701280238198	9.67400271650233
CD99	12.1715116019356	13.0455447731236	13.3294920988964	11.9438072344668	12.1166238089045	11.756141522858	12.030265085294	12.4185977458792	12.2127157582594	12.5803066755899	12.8836570445504	13.1587094806426	13.3280479613357	12.9799949554248	11.8660692565251	12.4494999296736	11.5465180792008	10.5889594847002	12.3449248435877	12.9691088227862	12.1688188610471	11.1712701492859	12.8472428466425	12.989672739798	13.2417920851138	12.1289361079839	12.9464517617263	11.2179610276607	11.930798096771	11.8295246983697	11.9548668508152	12.4273632354264	11.776862801251	11.1645477052937	13.0595758367389
CDH1	13.2552591452186	12.5714144979342	12.8654394691796	12.3972604259496	11.4462451306916	12.3251672209177	11.5648872292871	9.93906424456054	13.4485409296323	12.9537620844266	11.0905817177983	11.7802024832043	12.4891177961273	12.0174558401332	12.4921716438961	12.0507662234391	13.1540598379125	12.4218273147825	12.5668979429861	11.696594472248	12.2627334215204	6.93486730181007	12.9483749656969	12.4972870086881	12.3144248391802	11.6788633720217	9.7979146476891	13.4483894603796	12.9822541997474	12.4378906624199	13.8831985219112	13.8570880216581	13.8688746727544	12.8116798762817	12.6851308226332
CDH5	8.00031496047367	8.35427004912942	9.16071443195911	7.50306180067118	7.93065513619124	8.66593284913582	8.69351387210833	10.1578613124227	7.60987842785872	8.8485001252059	8.33466962949543	9.23810143554365	9.54475132221443	9.08114684154859	8.89131484244025	9.09914258246481	7.84036272491872	7.16346560261489	7.85433977795411	9.87023784894886	7.49848461048665	6.24198056908103	7.71592668276558	7.74235915958442	7.40113303150528	9.7847900982986	10.1657478296908	8.09911083306133	9.45470065381613	7.53761055196547	7.88199350463631	7.85838966430808	8.49293458155293	7.98193056600235	8.55985082727833
CDK1	10.1084034046799	9.17484151961951	9.04962302752058	7.21986844512951	8.73935221234627	7.89880101210532	7.76966948231606	7.53837451106695	8.50991218530689	9.74009985279191	7.2075495392666	7.65483291359037	10.7139648577572	8.62510252849398	7.89443342387819	8.31867894722829	9.8772770909189	10.422427463243	8.30538111078022	7.15737644903975	10.1732820018347	10.1364669272841	9.96002351701826	11.8434052549101	10.0730908773249	8.23662180440642	9.49008807633669	11.1995278576888	8.42505708132105	7.60314225165648	10.3833656833326	10.0997769243648	10.0696342425808	8.34519301342428	9.7902531211054
CDKN1A	8.89713886897444	10.4043676805713	9.16071443195911	9.55844709693226	9.1155449228058	10.8735215876397	8.43757420079244	8.59561569241717	9.18562845962879	8.57977031025592	8.72555897938291	9.47203761643641	10.1581249411197	10.4085694717716	8.64158289533965	9.53264138497265	8.98392575078048	9.69595070398564	10.0593019013884	10.6176469249331	8.78063233013852	8.78022459784265	10.2771771869812	10.0351742568744	9.49775178257937	8.79995322048669	10.020975881156	8.47922975325831	9.92929829267313	9.09007346541904	10.9633926212813	10.5483311319997	9.59631616236102	11.0847391923509	10.3119713022449
CEACAM1	5.02917719625439	8.41936105530535	8.16663375814795	7.52322016222926	6.52570883988377	5.82944928185664	6.98243647046958	6.72137348172313	7.83824383116518	7.81979554003388	6.54915109816356	8.14091019320148	7.72557822849526	7.86937173987939	8.78561924128358	8.90209292035233	7.46083431639059	5.35782127640948	8.5940354607661	6.2167778039517	7.13335196774662	4.85922330445904	5.75635563565896	8.07064952726559	9.64541328513589	6.79313945171935	5.28134932310459	4.6565184657265	8.93833575961898	9.54167721259333	8.2383753232174	7.27661765608801	9.86668662269822	6.41309526973181	7.58412755348433
CEACAM6	11.7847815831187	14.4469861368014	11.3656924720791	13.6608360278565	11.2331712197017	9.19319210415031	12.0667293440116	6.02968774763345	14.3335433019973	13.4591510604795	13.7179665997883	11.4908508505576	13.6011077658153	15.0372939621663	12.5371385341061	9.14203329539495	10.6476044369004	6.93742745067491	14.0823092057723	12.382784201064	13.0431171194579	5.0743008060525	7.9076901103912	13.6394988748889	10.4193207610883	11.4419537812255	7.99049107021887	3.59883386780781	10.9775227878319	12.7159558776172	10.6260716419032	10.0410222404781	11.2091477072497	10.2846722995135	13.7046137198725
CEACAM8	5.34796803250435	4.25936916444113	4.08185155892955	7.7223501262938	3.37463792679701	4.52997801349992	4.48808693247783	6.6070665357381	4.51124518451572	4.84928445226919	7.61238228130086	4.80427551295593	4.12434197404195	4.42938353129206	5.02128683867519	6.93030601936179	4.44824393521989	4.44739441024845	5.84039640732735	3.28243808865807	3.39105323148972	5.71028776029782	4.41104580688737	3.27305906114603	4.2696808293254	4.29905784522831	4.61640183352678	4.01329019974717	4.11652014760865	4.19346054693981	5.06066989791715	4.36864601066299	4.68548625024747	4.19675243518001	3.98300165576905
CEBPB	11.4781473494685	10.8308760443276	11.8115997399271	11.682529568132	12.457710280358	12.4412118387845	10.7938574679592	11.3293202884992	11.8694523218463	11.4672925905894	11.3567880497192	11.8349003937938	11.8268559936983	12.8833986253144	11.3171122816229	12.2262210913192	12.0293967753634	11.1623203609723	11.5015648889181	12.2268886118768	10.9906471162301	11.065302277312	11.5435275228223	12.6331985243863	11.2298726804617	11.0671984936504	12.1672388605617	11.5079094498344	11.8628941686643	10.2751688390882	12.9377122812616	11.9303698176134	12.7957826582883	12.1435497304359	11.5441243148243
CFB	8.26932278928554	9.39147034672819	12.1680356881675	8.52252701758273	11.9118870946366	7.80976312689013	9.5339774312387	8.59561569241717	8.86122198014919	8.49135823369873	10.3956840164416	8.95484204427598	6.91258889681966	10.5864486540059	11.2145666417391	8.16719166050824	11.9134665604814	8.68377846249121	9.65236111086735	9.45572823630542	7.82836023639505	7.84343886740021	8.71239684415135	8.82386194272144	10.1707944945701	10.2267043411572	8.42796709845282	7.08856780296057	9.70615302201109	7.76651049673031	8.97472096423484	8.43178897307062	8.31784694788562	7.46986826040441	10.4815972049701
CFD	8.49865329777167	8.57601518993998	8.24436471091005	10.0198570675246	7.69888472471676	9.02358363267049	8.42478833660363	12.3177191545923	7.48053364126233	7.53532403199628	8.35210173093308	8.4042155343563	6.76316394625407	8.10264210823604	8.59149502020828	9.43254008923385	6.88826879251818	7.37976966720641	7.14130185666022	10.0467853966569	7.49160460968168	7.18666830055393	8.75809008702559	6.89601926630367	7.81397628018324	8.52342943326133	8.52830942263623	7.81257045713901	7.46311100272619	7.65967893981852	7.13195593264622	7.54507354621523	7.71414366940967	7.46345073678637	8.2706461999446
CFI	9.0858265211538	9.91530087448148	11.9008210520085	10.426235304213	9.93816553285238	8.72024544772688	9.18551698609595	9.80289242094613	9.43642768148946	10.3414439705576	11.2324071606998	10.6116316466361	9.01178985371008	9.07904318010426	12.1052075003064	9.62856755923777	11.8858484188699	8.95878581812879	9.43502527620071	10.9469017742305	8.62900373205748	6.98886625802975	9.081902282	9.87479815895164	8.77503947482808	10.4235566845241	9.41757382433486	7.67701881524363	9.46097773113641	10.1226284164892	8.12666157820313	7.436075566378	7.10780107818907	8.75033043097918	9.94777223466106
CFP	5.58887691024274	5.43683665303743	5.35027407937277	6.51121081812319	4.60815586790558	6.52237679070994	6.4877084147398	6.48291747894832	4.88289092366001	4.84928445226919	4.87204763654494	5.50568715252121	4.19786375339855	4.42938353129206	5.23714334460559	5.8657460573161	5.6247747942822	4.44739441024845	4.40597489116028	5.70041079280317	6.32507571692955	6.87876835068734	5.3418822275745	4.11656368673361	5.2767634536596	6.24144251624625	5.62455624909977	4.6565184657265	5.95933508551744	6.49121697643886	4.37273881143533	5.27719957451004	5.32706839092503	3.99795653297104	4.57755892678832
CHIT1	8.27560184204698	7.6099485428011	5.75619782898117	13.08862159713	7.93065513619124	7.83459621625562	5.64308707297027	6.48291747894832	10.7535760837149	7.2778080247998	5.97808264630582	5.66721463378917	4.39831033275616	7.99071650321734	6.37143034252793	6.20142097616686	5.66349093856955	8.22919709880472	7.24591515623221	5.89380357445846	5.46081870480622	7.55210867046839	7.29661734357343	6.29979445482175	8.79098788938404	4.85869715901659	4.76234852248138	5.2217534711725	10.5172720378514	5.6258359974096	5.94256349240013	5.97589940556831	5.97242676602598	9.39779305738354	8.09029537336554
CHUK	9.44321539437788	9.57407160408016	10.6059744042288	9.01773641501619	9.25996963815142	9.09040470449686	9.0253518153266	8.36885931507618	9.66199896957516	9.42179796477688	8.82628739809883	9.07489726091378	10.2452405336017	9.22697708404597	9.23788604445396	9.13224801070804	9.42382833515468	9.9538100177906	9.10864687187092	8.84476911262033	9.45390441848253	9.40435838792154	9.64612597408133	9.88068629506063	8.99752121254255	9.21415896681519	9.46365403991502	10.6198180094363	9.16029642453433	8.83305614467764	9.82006153099139	9.82505355105856	9.58862175268803	8.77645244696243	8.8602800532824
CKLF	10.2554268711618	10.5835496022972	9.88590383008291	11.320195028357	10.0393173010169	9.26498413534494	9.48554727789781	8.91677715650828	10.9834256684408	9.94631958214928	10.2756681810553	10.0407224182958	11.1488116672547	9.71142531823129	9.97336781715648	10.6334233898029	10.0760171407078	10.5897082423521	9.96436988837735	10.440544790616	10.233284778334	10.0181061725045	9.72220250111252	11.0051201396419	9.07772052751303	9.49678637155229	9.85597970590404	10.8237381340926	9.06186382907552	10.5786460606804	9.70078788063508	8.55853878800447	10.309685699644	9.60148012530673	9.72759177475667
CLEC4A	7.43142692282055	7.68245355626973	7.43752300787637	8.52918755287779	7.77779204219899	7.66034723719659	7.23767900306793	7.33793632577883	8.38535336709831	7.70217411096265	8.70399802664886	7.29573654159529	7.70681135664471	7.72077402540334	7.51079017091678	8.78623405836226	7.73069307834468	7.35883894527204	7.97491576510207	8.02022541668003	7.44250342300155	7.84343886740021	7.25168835374616	6.94179735782284	7.88256412742406	7.69558307281592	7.62110577554871	6.64118406015526	7.77666339156154	8.62163401788048	6.4630893624111	7.01549416449569	6.39925199115693	7.50778522640191	7.79089571253259
CLEC4C	4.76927324163254	4.65492391138417	5.35027407937277	6.12814774422529	5.42888174009287	5.98542885062731	5.23790408761913	5.36516686858497	5.47837003561395	6.06031325863159	5.35958154201832	5.94441875268012	4.826899762387	5.64262696436077	5.02128683867519	4.72725391112694	5.24546597541762	5.27085957268656	4.83953652273934	5.05965304814003	6.44388997609947	7.84343886740021	5.07929893594778	4.58891926619322	5.77065618476889	4.85869715901659	6.33396926130613	4.59767129892024	5.52051398421404	7.78921358183993	5.38586947071429	5.33231203835531	5.28959198855339	4.57565534559344	4.9973699877544
CLEC5A	7.55013340409479	8.15973442198277	6.2837134458775	8.53912105227581	8.45716961393932	8.28851576127181	4.98270511301274	6.34707040039415	8.75335241656453	6.52361452149097	8.83870717459999	6.72774701363872	9.58470199668331	7.08724294102546	6.40750851062888	8.12833881362551	9.17021574219475	7.097609659321	8.17366054882153	8.10735232525085	5.28097679156362	8.03527689588856	5.83155769576221	6.66988250161741	5.67076210297905	5.44380875953802	8.62689688088994	7.83184785688878	5.67249300588678	7.52413928892363	4.37273881143533	5.7915400081366	5.92433108030145	7.71647480952139	7.30639496744253
CLEC6A	3.92204667764456	4.09908775557485	5.09448944626729	4.30347797154186	5.61230591764331	3.93652979219192	5.11594004146738	6.34707040039415	4.51124518451572	5.28296371876314	4.31217708348924	4.65815570152237	4.12434197404195	4.00199936192249	4.71072582726571	3.31304636873209	4.44824393521989	5.00952773353102	3.99016273392397	4.29833779286369	4.65052477363834	5.427059605203	4.34413638934925	4.46897749193053	5.36464183902256	3.85824976713839	4.06134575604229	3.18457089431641	4.55245307538396	4.49909184600349	4.6401633958072	4.25913647650627	4.56518326886574	4.06731042750749	4.93534769960731
CLEC7A	8.99931549671532	7.60249352917949	7.59417933642876	9.20408991672419	8.68306512659283	7.7929670359602	7.37694688668082	6.34707040039415	7.71713521493926	6.31048235730083	9.0816890793031	7.16656582416494	8.58148957148436	7.92664761762582	7.55970523395344	8.50714245481002	8.19443005550941	7.6273853636347	8.9780543094767	8.35203131023389	7.21915268885093	8.95317443151335	6.59211196511978	7.16085403162068	7.44210862149489	7.82651937441612	7.39358073144239	6.5816949271268	7.09459019113475	8.08822108670549	6.12805404796575	6.36755346189528	5.87457654950755	8.62941854077474	7.70985674473311
CLU	4.49571367777628	4.18145319635635	5.3964070565182	4.30347797154186	4.53735087769342	4.26355530648684	5.80971222112007	5.84028066832245	4.96255905830911	4.4090105400209	4.5238692059796	5.2234132354287	4.87251958631109	4.67200011044409	5.06711928762248	3.64208304015075	5.21971725612642	4.89788055401757	5.03906728573242	4.62342490885805	4.69911408551084	5.0743008060525	4.12249457327188	3.94734152691889	4.7329800073758	6.60624513196474	5.12819963029738	4.87048925569479	5.95933508551744	4.60525891155816	4.93364952449397	5.66844017177503	4.43392832163259	4.71183426062605	4.10069872139559
CMA1	4.26271874764264	3.3347711185473	4.9159695288287	4.98447552468386	5.6796084687716	4.52997801349992	5.35035631000262	7.82074276013408	3.6728314278557	4.57116123373552	4.83285129453485	5.50568715252121	5.5143222434284	4.62663150445494	5.06711928762248	4.92156916702042	4.0986820432428	4.73415775915553	4.66939647004583	6.4397676760815	4.92017883887668	5.427059605203	4.53621825695423	3.85465366320813	4.97557180347141	4.80621317152676	4.69121993372772	4.10065045774832	4.19894691772229	4.70414588456223	4.86568349977439	4.47042633624932	4.84899576082915	4.52724786492631	4.20951393755515
CMKLR1	8.95891885363215	7.99868431123944	8.3060870451623	9.09159398810497	9.16628835281416	8.45257630586744	8.96481120479587	9.69510598024079	8.53618990527305	7.66672815484922	8.65988467724273	7.41428646330108	8.94396278274039	8.2742680259774	8.15005437230419	9.17735531725336	8.935314876891	8.47917573889144	7.95035529991646	9.39041626357173	8.65078328483371	9.62501802337098	8.25594547474981	7.40101253805659	8.6185051101823	8.64794689153392	8.63165374894551	7.14102783357325	8.3045795053713	8.46829154862048	5.76739434943618	6.91075393409974	7.21163819244994	9.01015152624809	9.13318020607487
COL3A1	16.2727060868526	15.821032365859	16.0368670441149	14.3753861351293	15.4104297071189	12.6038275633605	13.9009223985097	14.9726463494528	16.1290255214648	15.7107185670381	17.8998348327063	16.7588171772822	17.5928341351764	15.7637274476873	13.6754541680432	16.1563738641744	13.8581741500764	14.4301676244797	14.3145833025622	16.6102244797563	12.4225148280426	13.5733207570457	15.7094832049708	15.747982857914	14.2466030396235	14.554931432908	17.1658509320758	15.3452953293107	13.5495307173097	14.0039934430575	15.1979868523427	14.743845019802	15.066783605045	14.9465312650014	16.4094219703727
COLEC12	7.32646884750885	7.71046513945774	8.55518255964956	8.13853846088506	7.57178965897485	7.26916181232219	5.55195396372367	8.79152509639639	8.58735162398182	6.56270733447617	9.01321172169098	8.32167369258684	8.30196550388793	7.00098428847742	7.90077550168009	7.82241388980815	7.72612803557722	5.7918268050893	7.92536946499645	8.67085300556085	5.91618848831293	5.26143525125488	6.71636179402906	5.40274313678163	7.35895954236341	7.95862791335489	5.83716875753901	5.01241800953781	6.40359010782697	6.02061334832001	5.43359677182188	6.22920665386928	6.5335558089623	7.56285522164942	8.02479456013461
CR1	8.13763681503382	7.73112258477787	8.15996310137427	10.2469361284018	8.26786321222672	9.39866490891743	6.02832411625119	8.8174605619001	8.37810775732997	7.97275582521215	9.89413221893704	7.63543681681649	7.58192539759313	8.76514613510713	8.4298676532183	9.9790703098895	8.53961387262488	7.57994061105081	6.80017189620742	8.13313538860096	10.2322533199381	9.08297711099744	8.45139425452436	7.2177835255407	8.0443255315349	10.4148196130396	7.09605356162703	5.91890140252863	6.67238467794077	8.72828036500299	4.86568349977439	5.90495698239799	6.80989190810098	9.28221850473234	9.85659418920299
CR2	7.11164425458462	4.81829575274451	5.52656467247639	8.69533917534564	4.80183957800765	4.6836722780488	5.80971222112007	6.48291747894832	5.81525356009733	6.11393803653027	6.56119277856247	6.03602280785867	6.17290508443449	7.93597636371217	5.23714334460559	4.8596605119805	4.6924465566081	4.6901497272372	4.66939647004583	5.26016505285424	9.80554154115755	5.26143525125488	4.59495420770455	4.80248482124894	5.18318295453588	3.95784510095643	5.58586231660693	5.2217534711725	4.93567183633013	7.36700665788794	5.23241330286861	5.66844017177503	4.43392832163259	4.95080212279273	5.22180339602278
CREB1	9.84370191687152	10.1810854684699	9.7503747348353	9.61589394622815	9.88569045958854	8.73790458314187	10.1379913060249	9.27599573809167	10.1379222621204	9.36763772989359	9.85553935643683	9.41914122256936	10.4843921256261	9.05783611401388	9.67715277420528	9.77410445897122	9.51398075955439	9.74382677008145	9.06355614991232	9.66240845285402	10.2062242374244	9.53713961385289	9.61807979814222	10.2798184507805	9.76125415956724	9.82820824526445	9.68116495114287	11.003080858468	10.1933365160254	9.53497626398315	10.1371642957066	9.9381861291287	10.040318626309	9.2207629415977	10.0951016560018
CREB5	8.49596684940965	9.32281251608735	7.69913139610877	7.21986844512951	7.05549345550377	8.7596788091668	7.80956079416076	8.8174605619001	8.56199754369724	7.15527830513655	7.49174036848349	7.94999688569651	7.21665930961705	7.88871745658643	6.84911103883426	7.34606920699653	7.76670254370233	6.55122967329005	8.21548559822379	8.47306022884615	6.55365937082422	6.87876835068734	10.4432278591207	5.67084032079738	7.21270348138151	8.11783195913952	8.30233032061308	7.64104299287566	8.82286041916346	7.57728566175376	6.79084431052527	8.9855444054745	7.12917500496967	10.1230622262286	7.65318596369248
CREBBP	5.99111516633303	6.29566502431317	6.30805295583532	5.74897455717618	5.54170937054831	5.27369642986275	6.58285759313217	6.82728483972641	5.93858879541872	6.7092751898836	6.13132627918374	6.48927977099057	6.36069453595533	6.32096634783849	6.87511087665839	6.32110176757109	5.8259020272088	6.17376968150588	5.63996972140128	6.61467364908576	5.76462931257639	6.55998604678143	6.28832821309415	5.89683816558836	5.83360541760359	6.11769178568504	6.26216311778709	7.09921352584052	6.72896403968524	6.75611927672182	6.59487248442009	6.63199224707621	6.89968997070613	6.03447416802584	5.41597732154351
CRP	3.64002155951606	3.47200579752153	4.47483571593427	2.9697875917626	3.20226773884797	4.05396968753843	4.27666250257593	6.19708927169798	3.6728314278557	4.22629983461843	3.15000807848227	3.98454953575528	3.46695127586813	3.49659541387856	3.52484788877729	3.48692490276468	13.2481080162537	3.1736988856883	4.17109957630185	3.61074710794539	2.62978233952967	7.81382598836681	2.76815547944884	3.40964484652525	4.2696808293254	3.75126572138629	3.81596208248478	8.13058684806299	4.67270963737973	3.13723764280598	4.6401633958072	3.33455028053387	4.04157347308291	3.68145230452102	3.55830514786708
CSF1	7.91439792076229	8.42359779263623	8.53984955873121	8.59732720358021	8.801101069803	9.26193591639546	7.70768487367113	8.76511483815618	8.58735162398182	7.43354979443842	9.18840884045701	8.16139719367214	9.34482318383966	7.80972763052957	8.34404297296881	8.2297079461731	9.21976761022269	8.04054730909763	8.59799382354737	9.39575141852095	9.12984857935572	7.31903667117717	8.04568549694652	8.3675637521629	7.67478907112031	8.59478774124319	8.61733583144335	7.86964669311167	8.06188450423191	8.44703286114277	7.89056922742126	6.87407970888867	7.84907435015709	8.06481524773662	8.51814618586623
CSF1R	6.99471974500882	7.18999639868379	5.89120575999286	6.94892023119807	6.79215421669452	7.41898774130975	5.95906998679047	6.82728483972641	6.31758459986028	6.90450231559817	7.07104864278102	5.87994965241413	6.67579718101296	6.20228364318091	6.33442675855944	7.12707271912335	7.70772202933073	6.40914926688935	6.40771635222782	7.67886889270023	6.66792216405824	7.23215395569341	6.48748596572366	5.77567548799251	6.96812601171447	7.08511690722795	6.48880181862496	5.43845956109157	6.11604230828657	7.95901963794542	5.33650907270923	5.38539638685985	7.09699418212582	7.66146767468149	6.6700841567107
CSF2	5.96026313127649	6.16004736790044	3.54000946505392	5.60508359204877	3.91115396687235	6.04338630156823	3.72944434484653	6.02968774763345	5.47837003561395	4.22629983461843	5.49128372886145	3.55981622458827	4.826899762387	3.59409851220218	5.27669312531225	6.17624556973337	4.83494076776336	4.01970115392094	6.82740162597834	4.10343202873014	4.18851660142424	4.29957483761985	4.34413638934925	3.94734152691889	4.2696808293254	3.37246492654594	7.46993911130541	4.6565184657265	4.55245307538396	6.61074656651579	4.6401633958072	4.01150349861705	4.50104796115875	5.33518064851938	3.98300165576905
CSF2RB	9.24308554521149	9.29533267558739	8.77191695636484	9.92833960377122	9.25996963815142	9.97825944419485	10.1574435340894	9.45187781004428	9.40468885624411	10.0599745126578	9.65383994357359	8.8281596546447	8.58834117668534	9.95456256763388	9.27497661954854	9.19626348307679	9.23430726383067	9.102118802266	8.8243518860236	9.97196590454948	10.1967376040544	10.2513826616104	9.3799863424295	8.62073154790363	9.76529620763765	10.5254864344247	9.6154471586911	7.64831028442407	10.0931730325937	10.23438870335	8.45043150084737	8.27886062808222	8.62668660662183	8.82731898631044	9.39462259667579
CSF3	3.71586236141275	4.25936916444113	4.29168337909317	4.17346261462753	3.52859418993956	7.00318858945452	4.02884453547438	6.19708927169798	4.28200835364613	4.4090105400209	4.06399100624727	4.87213607122071	4.45938090344021	4.13755038404621	4.2363507097813	4.23646948396775	4.25896073068444	4.08912466958248	4.66939647004583	4.62342490885805	4.54814277866164	5.0743008060525	4.34413638934925	4.33815244100008	4.17562444244485	4.44351054452671	5.07331060375969	4.81989756248434	4.19894691772229	3.80518184225159	4.55641139285205	4.14062663229374	6.19144235456494	4.87546012804666	3.71417960839266
